"Rating","Reviews","Size","Installs","Price"
4.17581188356988,5,20.53,1000,0
4.4,36,10,1000,0
4.8,60,78,1000,0.99
4,13232,27,500000,0
3.7,492,20.53,100000,0
4.17581188356988,1,3.7,500,0
4.6,64,57,5000,0
4.2,453,36,10000,2.99
4.5,5509,3.2,100000,0
4.2,1623,1.8,100000,0
4.4,2599,6.9,100000,0
4.2,52390,20,5000000,0
4.4,288835,91,5000000,0
4.5,145,14,10000,0
2.4,221,43,10000,0
4,5,34,1000,0
3.9,1995,92,500000,0
3.9,923,67,100000,0
4.3,350,67,50000,0
4.1,364,67,50000,0
4,4,8.2,500,0
4.2,401643,20.53,10000000,0
4.1,9898,63,1000000,0
3.5,254,38,10000,0
3.9,39038,9.5,5000000,0
4.2,9403,20.53,1000000,0
3.7,7885,28,500000,0
2.8,81,7.7,10000,0
4.3,1364,5.2,100000,0
4.1,155649,38,10000000,0
4.17581188356988,0,3.7,500,0
4.5,118,6.4,5000,0
4.6,69,6.4,5000,0
4.1,30,24,5000,0
4.17581188356988,13,8.1,1000,0
4.3,104,12,10000,0
4.7,20001,20.53,1000000,0
3.6,100,2.5,10000,0
4,2480,2.5,100000,0
4.1,1288,18,100000,0
4,10774,35,100000,0
5,47,17,1000,0
4.1,5025,20.53,500000,0
4.3,707,5,100000,0
4.1,5618,4.6,500000,0
2.6,5,9,1000,0
3.8,120,24,10000,0
5,24,3.2,5000,0
4.4,385764,8.4,10000000,0
4.3,151095,12,5000000,0
2.8,4,4.2,500,0
4,210,3.7,10000,0
4.6,85496,5.8,1000000,0
4.6,262076,1.2,10000000,0
4.6,71740,5.8,5000000,0
4.5,112482,2.1,5000000,0
4.7,85079,2.8,1000000,0
4.7,76,2.2,50000,0
4.4,1264,8.2,100000,0
4.3,246,2.8,100000,0
4.5,27180,4.1,1000000,0
3.6,949,0.4,100000,0
4.8,52,1.9,5000,0
4,119173,20.53,10000000,0
3.7,985,49,100000,0
4.5,1985,28,10000,3.99
4.1,3863,41,100000,2.99
4.6,20463,25,100000,3.99
4.5,85,25,10000,0
4.7,21979,38,1000000,0
4.6,5395,58,500000,0
3.6,21433,21,1000000,0
4.2,120035,45,5000000,0
4.3,24628,88,1000000,0
3.7,17250,7.2,1000000,0
4.2,13519,51,1000000,0
4.7,39153,98,1000000,0
4.6,51973,27,1000000,0
4.2,117461,20.53,5000000,0
4.17581188356988,5,16,1000,0
4.2,17786,16,1000000,0
4.3,199,25,10000,0
4.5,175,12,10000,0
4.5,81001,85,1000000,0
3.5,159,85,10000,0
3.6,581,26,100000,0
4.3,87,3.9,10000,0
3.2,77,11,5000,0
1.6,8,18,1000,0
4.2,21,8.7,5000,0
4.4,373,4,10000,0
3.4,168,53,10000,0
4.17581188356988,9,4.9,1000,0
4.7,8038,52,100000,0
2.9,320,23,10000,0
4.3,327,13,10000,0
4.4,5,30,1000,0
4.6,38,13,1000,0
3.5,16,21,1000,0
4.17581188356988,0,12,500,0
4.4,26572,41,1000000,0
4.7,65,12,5000,0
4.7,12,6,500,0
4.4,102215,42,1000000,0
4.2,33,13,1000,0
3.7,19,6.5,1000,0
4.4,15911,16,1000000,0
3.4,1147,19,100000,0
4.3,64,3.3,50000,0
4.6,7,12,500,0
4.2,251,5,10000,0
4.3,9465,43,500000,0
1.4,20,4.1,1000,0
4,4607,19,100000,0
4.7,92958,36,1000000,0
4.3,236,7,50000,0
4.2,7935,21,1000000,0
4.6,132282,20,1000000,0
4.3,34,12,1000,0
4.5,56,20.53,1000,0
3.8,2548,4.9,100000,0
4.8,34443,27,1000000,0
4.8,36557,14,1000000,0
4.4,475020,69,5000000,0
4.3,15,14,10000,0
3.7,7,3.4,1000,0
4.3,59152,50,1000000,0
2.7,36,18,1000,0
4.5,8,5.1,500,0
4.17581188356988,0,4.1,500,0
4.2,1044,3.5,100000,0
4.5,192,15,10000,0
4.7,28237,10,100000,0
4.4,134,20.53,10000,0
4.7,55,3.3,1000,0
4.6,222,15,10000,0
2.5,706,20.53,10000,0
4.7,499,6.9,50000,0
4.5,108130,40,5000000,0
4.6,8778,36,100000,0
3.9,29,37,1000,0
2.3,395,2.6,100000,0
3.6,695,2.9,100000,0
4.4,117850,17,10000000,0
4.6,167974,5,500000,0
4.4,4756,33,100000,0
4.3,13,26,500,0
4,3788,32,100000,0
3.9,14754,21,1000000,0
4.7,92010,5.9,1000000,0
4.17581188356988,68,2.7,5000,0
4.5,68226,16,1000000,0
4.3,297,2.8,50000,0
4.6,3106,3.6,10000,0
3.9,114,18,5000,0
4.6,2167,13,100000,0
4.4,2420,6.7,50000,0
4.2,12,88,500,0
3.8,434,18,50000,0
3.3,47,18,5000,0
4.17581188356988,14,1.3,1000,0
4.3,22773,20.53,1000000,0
4.5,299046,47,10000000,0
4.2,41089,42,5000000,0
4.1,1019,39,100000,0
3.9,337,22,10000,0
4.5,2526,22,100000,0
3.5,125,4.3,10000,0
4.1,75,11,10000,0
4.3,112565,32,1000000,0
5,43,3.3,1000,0
4.3,211,3.6,50000,0
4.2,162,6.2,10000,0
4.3,14604,68,500000,0
4.7,160,19,5000,0
4.4,460,31,50000,0
4.2,345,14,50000,0
4.2,6,29,1000,0
4.1,10,5.7,5000,0
4,36,36,10000,0
4.4,7,8.9,1000,0
4.7,6,5.1,1000,0
5,3,29,500,0
3.7,6,7.8,1000,0
4.3,22,18,10000,0
4.5,18,9.3,5000,0
5,5,17,1000,0
4.7,315,14,10000,0
5,6,17,1000,0
4.17581188356988,1,15,1000,0
4.5,18,13,10000,0
4.8,8191,20.53,100000,0
3.6,35,88,10000,0
4.3,693,32,100000,0
4,347,25,10000,0
4.5,853,27,10000,0
4.7,6208,14,100000,0
3.8,480,15,50000,0
3.4,295,20.53,10000,0
4.7,2374,16,10000,0
4,253,25,10000,0
4.6,1231,14,10000,0
2,207,2.9,10000,0
3.6,117,25,10000,0
4.7,3661,14,50000,0
3.5,805,6.5,50000,0
4,732,5.5,50000,0
4.1,196,7.3,10000,0
4.6,1992,24,50000,0
4.3,4290,24,50000,0
3.8,472,8.6,50000,0
4.8,495,12,5000,0
3.6,892,70,50000,2.49
3.8,12667,34,1000000,0
3.9,475944,35,10000000,0
4.2,115176,24,10000000,0
4,121082,7,10000000,0
4.6,15830,20.53,1000000,0
4.6,213,3.8,10000,0
4.5,625,26,100000,0
4.4,9555,4.7,1000000,0
4.6,770,5.6,100000,0
3.9,88,5.3,10000,0
4.5,48,26,5000,0
4.5,3972,5.6,100000,0
3.7,113,8.6,10000,0
3.9,37,21,10000,0
3.9,139,4.8,50000,0
4.3,2303,15,100000,0
4.1,489,20,100000,0
4.1,423,20,100000,0
4.4,14,5.5,1000,0
4.4,20921,5.7,1000000,0
4.2,831,11,50000,0
4.5,27820,4.7,1000000,0
4.4,25,12,5000,0
4.4,11310,20.53,1000000,0
4.2,715,7.1,100000,0
4.4,25,7.9,5000,0
4.2,75,25,10000,0
4.2,593,4.9,100000,0
4,114,25,10000,0
4.4,31,8.3,10000,0
4.5,416,6,10000,0
4.3,740,19,50000,0
4.4,6997,4.6,100000,0
4.2,54,22,5000,0
4,12,8.1,5000,0
4.4,288209,21,5000000,0
4.5,16391,13,500000,0
3.2,24,4.8,5000,0
1.7,367,6.1,50000,0
2.2,54,4.3,10000,0
3.8,5084,6.2,100000,0
4.4,165656,38,5000000,0
4.5,3935,9.5,100000,0
3.8,5,1.1,500,0
4.6,265,2.6,10000,2.99
3.7,29229,20.53,1000000,0
4.3,253,20.53,5000,3.99
3.9,31552,20.53,1000000,0
4.1,4513,20.53,100000,0
4.2,1137,11,50000,0
4,319777,20.53,10000000,0
4,27,0.59,5000,0
3.2,3069,18,500000,0
3.2,20843,14,1000000,0
4.1,137674,72,5000000,0
3.3,50428,20.53,5000000,0
4.4,48,54,5000,0
4.2,18,37,1000,0
4.3,49,6.6,10000,0
3.3,4069,50,1000000,0
4.7,175,4.3,10000,0
3.9,10,55,500,0
4.4,21,21,1000,0
3.9,11,27,500,4.99
4.5,4,30,500,0
3.9,517,35,10000,0
4.5,75140,20.53,1000000,0
4.7,16851,81,100000,1.99
4.7,439,13,5000,0
4.7,541732,20,5000000,0
4.5,27,7.1,500,0
3.2,191,10,10000,0
4.7,39,20,1000,0
4.5,93,1.6,50000,0
4.2,182,4.9,5000,0
4.2,47340,61,1000000,0
4.5,81502,20.53,1000000,0
4.5,208543,20.53,10000000,0
4.5,10159,6.4,1000000,0
4.5,85015,46,1000000,0
3.9,6200,20.53,500000,0
4.2,226,15,10000,0
4.5,214,1.8,10000,0
4.1,1514,12,100000,0
4.6,470,21,10000,0
3.3,60,25,10000,0
2.2,876,8.7,1000000,0
4.4,137,19,10000,0
3.9,117,9.8,10000,0
4.5,32014,18,500000,0
2.8,1189,18,100000,0
3.3,2802,15,100000,0
3.1,167,2,1000,0.99
4.1,1372,5.4,50000,0
4.6,3963,23,100000,0
4.3,2221,20.53,100000,0
4.17581188356988,4,18,500,0
4.4,15753,13,100000,3.49
4.6,1641,6.2,10000,0
4.5,4228,0.64,500000,0
4,9307,5,1000000,0
3.5,1151,8.3,10000,0
4.8,12400,20.53,100000,4.99
4.8,528550,73,10000000,0
3.5,35337,7.4,5000000,0
4.4,766,14,10000,2.99
4.3,122010,7.3,5000000,0
4.7,136540,3.1,1000000,0
4.4,134412,11,5000000,0
4,327914,20.53,10000000,0
3.5,38824,12,1000000,0
4.6,171017,13,10000000,0
4.6,2464,34,50000,0
4.2,42190,11,5000000,0
4.1,420518,20.53,10000000,0
4.1,39895,25,5000000,0
4.2,794058,56,10000000,0
4,119685,20,10000000,0
4.7,88993,1.5,10000000,0
4.5,23,31,5000,0
3.7,6514,72,500000,0
4.6,154,6.6,10000,0
1.9,179,10,10000,0
4.2,100,6.3,10000,0
3.9,21,11,10000,0
4,3323,47,100000,0
4.8,21,49,1000,0
4.5,33,44,1000,0
4.17581188356988,9,10,1000,0
4.5,355613,59,10000000,0
4.3,504765,36,5000000,0
4.4,2440877,32,10000000,0
4.4,6715,9.5,500000,0
4.3,139545,63,10000000,0
4.3,22333,9.7,1000000,0
4.2,249,91,10000,0
4.9,117,63,1000,0
4.1,45651,20.53,5000000,0
4,16190,88,1000000,0
5,34,12,5000,0
4.2,304106,20.53,10000000,0
4.3,11,23,500,0
3.8,38,7.2,5000,0
4.3,166312,91,5000000,0
4.3,264755,91,10000000,0
4.4,6895,10,500000,0
4.5,1440,12,100000,0
5,3,16,500,0
3.1,16,18,5000,0
4.5,339,10,5000,2.99
4.3,80,8.7,5000,0
4.4,186648,42,10000000,0
4.3,226541,20.53,10000000,0
4,74497,5.3,5000000,0
4.5,264260,20.53,10000000,0
4,50109,20.53,10000000,0
4.1,54034,5.8,5000000,0
3.8,47386,96,1000000,0
4.3,267787,21,10000000,0
4.6,401211,20.53,10000000,0
4.3,191621,6.1,10000000,0
4.4,252006,26,5000000,0
3.9,28694,2.9,1000000,0
4.1,45610,0.17,10000000,0
4.1,257531,44,10000000,0
4.7,198480,82,5000000,0
4.5,375996,3.3,10000000,0
3.3,152102,18,10000000,0
4.17581188356988,9,9.9,500,0
4.3,194,1.5,10000,0
4.7,3408,15,50000,0
4.17581188356988,2,32,500,0
4.17581188356988,30,24,10000,0
4.3,11100,15,500000,0
4.1,1648,36,500000,0
4.5,65448,20.53,5000000,0
3.9,16678,20.53,5000000,0
3.7,668,1.1,100000,0
4.2,470,4.1,10000,2.99
3.6,38,1.1,10000,0
4.7,10318,32,1000000,0
3,4,1.2,1000,0
4.3,195,20.53,10000,0
2.8,27,34,1000,0
4,7006,12,500000,0
2.6,122,11,10000,0
4.1,543,26,10000,0
4.5,53,5.9,10000,0
4.7,407589,20.53,10000000,0
4.5,104068,37,5000000,0
4.4,562345,20.53,10000000,0
4.3,331692,20.53,10000000,0
3.6,151,100,10000,0
4.2,26307,20.53,1000000,0
3.9,6450,14,500000,0
4.2,10440,27,500000,0
4.3,83545,23,5000000,0
4.4,42069,20.53,1000000,0
4.3,34062,85,1000000,0
4.2,1484,41,100000,0
4.5,396090,26,10000000,0
4.7,417197,99,10000000,0
3.8,23,5.9,1000,0
4.7,466495,52,10000000,0
4.4,303394,53,10000000,0
4.8,39068,4,500000,0
4.1,211620,20,10000000,0
4.5,6026,39,100000,0
4.5,41331,5,5000000,0
4.6,28107,5.7,500000,2.99
4.1,217736,87,10000000,0
4.2,609186,30,10000000,0
4.5,617732,44,10000000,0
4.8,332623,4.6,10000000,0
4.5,371318,90,10000000,0
4.6,216513,20.53,5000000,0
4.7,696665,91,10000000,0
4.4,860078,30,10000000,0
4.1,5997,20,1000000,0
4.3,796,28,100000,0
2.8,21,57,1000,0
3.7,42,29,1000,0
2.7,68,87,5000,0
3.8,66,38,10000,0
3.2,429,18,10000,0
3.9,255,19,100000,0
2.3,9,70,1000,0
4.1,556,3.3,10000,0
4.3,1387,14,50000,0
4.6,315,4.3,1000,2.99
4.4,9,31,500,0
3.2,6752,3.3,1000000,0
4.5,663,25,50000,0
3.7,2111,11,100000,0
4.4,708,33,50000,0
4.6,124,23,10000,0
4.1,19388,35,1000000,0
4.17581188356988,0,13,500,0
4.17581188356988,13,34,1000,0
2.8,851,30,100000,0
4.2,91186,6.3,5000000,0
3.8,120494,2.3,10000000,0
3.8,79132,2.2,10000000,0
4,39682,6.2,1000000,0
4,18478,1.7,1000000,0
4.6,12,10,1000,0
4,32879,3.2,5000000,0
4.3,85,30,10000,0
4.3,23,11,5000,0
3.9,34612,2.4,5000000,0
4,593,3.3,100000,0
4.1,253207,13,10000000,0
3.9,23348,3.2,5000000,0
4.2,133,7.9,10000,0
4.5,40467,22,1000000,0
4.1,802,9.4,50000,0
4.7,59632,10,1000000,0
3.9,8780,5,1000000,0
2.9,90,30,10000,0
4.4,283,5.4,10000,0
3.7,55,3.7,5000,0
4.4,25,2.9,5000,0
4.17581188356988,3,4.2,5000,0
4.9,18,3,1000,0
3.4,44,6.3,1000,0
2.8,54,20,5000,0
2.5,450,97,10000,0
3.6,7,16,1000,0
3.5,11,5.2,1000,0
3.3,64,5.7,5000,0
3.3,78,17,10000,0
2.2,160,32,50000,0
2.5,2055,17,100000,0
4.17581188356988,4,18,500,0
3,29,37,5000,0
3.7,794,15,100000,0
4.17581188356988,0,28,500,0
4.1,905,4,50000,0
2.6,820,20.53,100000,0
4.6,11872,62,100000,0
4.5,364013,27,1000000,0
4.4,13079,30,500000,0
4.7,4856,18,50000,2.49
4.5,2032,50,50000,0
4.3,596,22,50000,0
4.7,456474,86,5000000,0
4.4,267395,71,5000000,0
4,45359,32,1000000,0
4.2,25427,9.2,1000000,0
4.1,14432,16,1000000,0
4.3,54520,20.53,10000000,0
4.7,253155,3.5,5000000,0
4.1,7063,20.53,1000000,0
4.4,72161,4.9,1000000,0
4,271214,20.53,10000000,0
4.6,14089,8.4,500000,0
4.5,57449,5,1000000,0
4.7,7566,4,500000,0
4.3,4649,30,100000,0
4.6,10484,9,1000000,0
4.2,2537,8.5,500000,0
4.3,4441,20.53,100000,0
4.1,661,3.4,100000,0
4.6,7969,20,100000,0
4.4,688,4.4,50000,0
4.4,2295,19,100000,0
3.9,1290,6.4,100000,0
4.5,1007,5.2,100000,0
4.3,1853,5.8,500000,0
4.4,1623,11,1000000,0
4.5,787,6.9,100000,0
4.3,18,15,5000,0
4.3,1922,4.7,500000,0
4.2,784,18,100000,0
4.3,1283,4.4,100000,0
4.7,10786,9.4,500000,0
4.1,293,3.4,100000,0
4.1,3003,3.2,1000000,0
4.17581188356988,2,5.2,1000,0
4.5,16,14,1000,0
4.4,49,12,10000,0
4.3,694,3.8,100000,0
4.6,666,8.7,100000,0
4.7,38,4.1,5000,0
4.4,39,11,5000,0
4.7,19,5.7,1000,0
4.2,91,3.8,10000,0
4.6,12111,9.1,500000,0
4.8,38,6.7,1000,0
4.3,132,7.7,10000,0
4.1,336,13,100000,0
4.3,8432,59,500000,0
4,3,16,1000,0
4.2,1661,63,10000,9.99
4.5,2576,44,10000,4.99
4.4,3358,17,100000,14.99
2.8,1911,20,100000,0
3.8,28140,16,1000000,0
3.8,11250,6.3,100000,9.99
4.5,5093,56,500000,0
3.1,194,26,100000,0
4.6,13492,56,100000,0
4.9,707,6,10000,0
3.9,1638,4.9,100000,0
4.6,58575,96,1000000,0
4.4,32881,76,1000000,0
4,6,4.2,1000,0
4.2,10225,36,1000000,0
4.2,441,24,100000,0
4.6,358633,19,10000000,0
3.7,23347,7.6,5000000,0
4.1,1626,96,100000,0
4,36578,20.53,1000000,0
4.5,14253,81,1000000,0
4.6,15829,95,1000000,0
4.5,101738,10,1000000,0
4.4,372553,21,10000000,0
3.3,6716,4.7,500000,0
4.2,3345,27,1000000,0
4.2,200450,25,10000000,0
4,42182,3.4,1000000,0
4,87,33,10000,0
4,2700,5.7,500000,0
3.5,2310,3.1,500000,0
4.5,594406,20.53,10000000,0
3.9,3847,4.3,1000000,0
3.9,85317,4.5,5000000,0
4.4,54,33,500,2.99
4.3,2419,6.2,100000,0
4.1,97209,6.7,1000000,0
4.3,146,6,10000,0
4.5,3580,60,100000,0
3.8,1205,4.3,100000,0
4.3,183,68,10000,0
4.7,429,12,10000,3.99
4.4,138872,22,10000000,0
4.4,23022,80,1000000,0
3.3,19291,5.1,1000000,0
4.1,14002,19,1000000,0
4.1,22896,19,1000000,0
4.1,10676,12,1000000,0
4,2596,32,500000,0
3.4,71852,22,5000000,0
3.2,4908,38,500000,0
3.8,7335,20.53,1000000,0
3.8,12443,20.53,1000000,0
3.9,2046,60,100000,0
3.6,3227,35,500000,0
3.8,253,15,50000,0
3.9,1576,43,50000,0
3.2,368,20.53,100000,0
1,2,4.4,500,0
4.17581188356988,0,20.53,50000,0
2.6,5,0.62,500,0
3.9,2962,4.2,100000,0
3.5,13,7.9,1000,0
4.17581188356988,2,1.6,500,0
3.8,21423,84,1000000,0
3.9,22382,6.6,1000000,0
1.8,12,14,1000,0
4.6,162933,100,5000000,0
4.6,477,1.6,10000,0
4.6,190086,94,1000000,2.99
4.6,8,1.1,1000,0
4.4,63779,95,1000000,0
4.5,1312936,21,10000000,0
4.17581188356988,13,3.9,1000,0
4.4,783025,20.53,10000000,0
4.7,4328,20.53,100000,2.99
4.6,137338,51,5000000,0
2.4,44,49,1000,0
4.5,18,0.97,1000,0
4.4,199739,66,10000000,0
4.3,206,32,1000,4.99
4.1,6231,8.9,100000,0
3.8,499,47,10000,3.99
3.1,124,12,10000,0
4.7,24985,7.8,500000,0
3.5,7578,25,1000000,0
4.6,436615,10,10000000,0
4.5,465831,8.9,10000000,0
4.6,93930,14,5000000,0
4.5,5174,4.7,100000,0
3.8,935,22,50000,0
4.6,7605,4.3,500000,0
4.3,73821,20.53,5000000,0
4.7,14051,8.7,100000,3.99
3.1,500,39,50000,0
4.5,23599,96,100000,0
4.5,313,6.9,50000,0
4.17581188356988,22,16,5000,0
4.7,101163,6.2,5000000,0
4.3,128808,20.53,10000000,0
4.6,1048766,13,10000000,0
4.17581188356988,38,2.8,10000,0
4.7,1251479,20.53,10000000,0
3.6,5692,31,1000000,0
2.1,86,29,10000,0
2,16,17,1000,0
3.5,12,19,5000,0
4.3,158,2.6,10000,0
2.4,99,71,10000,0
4.5,97,2.6,10000,0
2.8,5,13,1000,0
3.1,6827,8.7,1000000,0
2.9,118,26,50000,0
4.6,41,2,10000,0
4.3,21,2.5,1000,0
4.2,382,2.9,100000,0
4.6,166,4.2,5000,0
3.6,1522,65,100000,0
4.6,14,4,1000,0
4.17581188356988,0,20.53,1000,0
3.2,427,9.5,100000,0
2.5,1283,8.2,100000,0
4.4,17671,17,1000000,0
2.7,33,20.53,10000,0
4,44,30,10000,0
4.5,322,31,10000,0
4.3,25,6.3,1000,0
4.3,21186,10,1000000,0
4.17581188356988,0,4.8,10000,0
4.9,9,6.3,1000,0
4.8,18298,8,500000,0
4.3,9,39,1000,0
4,6,3.5,500,0
4.7,10,6.3,1000,0
4.4,3375,4.2,100000,0
4.2,155,16,10000,0
4.17581188356988,7,3,500,0
4.5,171,4.8,10000,0
4.17581188356988,2,3,500,0
3.1,6697,11,500000,0
4.17581188356988,0,20.53,5000,0
4.4,552,1.6,5000,1
4.6,281,26,5000,0
4.2,15068,2.5,1000000,0
4.5,46,24,1000,0
4.2,449,56,10000,0
4.2,636,4,100000,0
4.6,67,31,10000,0
4,238,20.53,50000,0
4.4,16,45,500,0
4.17581188356988,17,42,1000,0
4.5,182,39,10000,0
4.6,14,7.2,5000,0
4.17581188356988,23,10,5000,0
4.6,33,11,5000,0
4.5,64,32,5000,0
4.8,6,16,500,0
4,35,48,5000,0
4,8,20.53,500,3.99
3.9,46,20,10000,2.99
3,172,20.53,10000,0
4.17581188356988,8,20,1000,0
4.4,969,26,50000,0
4,1763,20.53,10000,1.49
4.5,237,6.4,10000,0
4.2,632,50,100000,0
4.5,289,9.8,10000,0
4.7,642,3.2,10000,0
4.17581188356988,59,6,10000,0
4.7,57,7,1000,0
4.5,83,4.5,5000,0
4.3,10355,0.83,1000000,0
4.2,994,2.8,100000,0
4.2,3606,17,100000,0
4,38,20.53,5000,0
4.17581188356988,40,3.1,1000,0
4.1,1060,2.5,100000,0
4.7,125,23,10000,0
4.4,417,15,10000,0
4.2,268,2.4,10000,0
4.17581188356988,16,4.6,500,0
4.4,188,3.3,10000,0
4.5,625,3.8,10000,0
4.5,1455952,20.53,10000000,0
4.3,636995,49,10000000,0
4.4,567632,15,10000000,0
4.5,1461698,67,10000000,0
4,69574,45,500000,0
4,199808,57,10000000,0
4.4,203101,20.53,5000000,0
4.4,201631,96,5000000,0
4.2,222664,98,10000000,0
4.2,70389,28,1000000,0
3.9,172281,50,5000000,0
4.5,567984,39,10000000,0
4.4,32496,99,1000000,0.99
4.5,85484,20.53,1000000,0
4.4,38419,100,1000000,0.99
4.2,42767,72,1000000,0
4.4,140658,37,1000000,0
4.1,585564,33,10000000,0
4.6,8,31,1000,0
4.17581188356988,6,30,1000,0
4.2,410,6.1,100000,0
3.5,3930,18,1000000,0
3.7,23,16,5000,0
4.17581188356988,7,2.3,5000,0
4.6,318142,20.53,10000000,0
3.5,11,15,1000,0
4.17581188356988,24,70,1000,0
3.7,155,3.9,100000,0
4.2,1111,7.3,100000,0
4.5,28,1.4,10000,0
2.5,2,5,1000,0
4,8,2.2,1000,0
3.4,159,3.1,1000,10.99
3.4,16,4,5000,0
4.6,549,2.8,50000,0
4.3,3429,20.53,100000,0
4.7,1730,16,100000,0
4.2,30350,3.7,1000000,0
4.3,55408,20.53,1000000,0
4.17581188356988,7,2.3,1000,0
4.2,1611,2.7,100000,0
3.8,48,1.5,10000,0
3,9,4.3,1000,0
3.9,162,5,10000,0
3.4,82,2.7,10000,0
5,5,3.8,500,0
4,576,7.4,50000,0
4.9,8,3.1,500,0
5,3,5.5,500,0
4.6,7,3.9,1000,0
4.1,7,4.2,1000,0
3.3,4114,14,100000,0
4,403,39,50000,0
3.5,208,13,10000,0
2.8,89,35,10000,0
3.6,496,14,100000,0
3.2,190,23,50000,0
3.6,2210,15,100000,0
3.7,150,11,5000,0
3.1,1242,14,50000,0
4.1,435,17,50000,0
3.1,16,17,1000,0
2.3,23,43,1000,0
2.9,26,36,1000,0
2.9,204,29,10000,0
4.8,17,14,500,0
4.17581188356988,2,2.3,1000,0
4.6,5969,31,10000,12.99
4.4,58,3.7,10000,0
4.8,311,14,5000,0
4.17581188356988,11,6.6,1000,0
4.6,22165,6.8,1000000,0
4.17581188356988,4,30,1000,0
4.2,883,6.5,100000,0
4.4,105,5,10000,0
2.4,29,16,500,0
3.4,42497,61,1000000,0
4.7,3776,12,100000,0
4.5,256,30,10000,0
4.17581188356988,20,31,1000,0
4.2,17453,99,1000000,0
4.3,2282,22,500000,0
4.8,8369,63,50000,0
4.2,1506,11,100000,0
4.6,2533,46,100000,0
4.6,1880,18,50000,1.49
4.4,115,31,10000,0
4,20977,26,1000000,0
4.6,10,8.7,1000,0
3.6,18,3.5,1000,0
4.2,128,41,10000,0
4.4,1294,44,50000,0
4.5,234,3.4,10000,0
4.2,64815,23,5000000,0
4.2,3593,19,500000,0
3.9,1036,33,100000,0
4.5,157322,9.2,5000000,0
4.5,76627,23,5000000,0
4.4,1094,37,500000,0
4.2,326689,20,10000000,0
4.2,6969,4.8,100000,0
4.1,138050,5.7,10000000,0
4.4,661,42,100000,0
4.1,105766,48,10000000,0
3.9,70,61,10000,0
3.8,4231,82,100000,0
3,42515,1.6,5000000,0
4.3,20620,20.53,1000000,0
2.4,9,3.8,1000,0
4.4,4600,21,500000,0
2.9,72,27,5000,0
4.5,14692,45,1000000,0
4,127810,33,10000000,0
3.7,27179,20,1000000,0
3.9,81543,20.53,10000000,0
2.6,366,6,50000,0
4.1,13731,55,1000000,0
3.3,3,12,1000,0
4.3,6669,31,1000000,0
4.4,764967,69,10000000,0
4.3,13258,20.53,1000000,0
4,48731,68,5000000,0
4.5,3356,20.53,10000,2.95
3.8,555,44,100000,0
4.7,143,4.4,1000,1.99
4.3,95,28,10000,0
4.2,140883,59,5000000,0
4.2,32812,14,500000,2.99
3.6,8091,43,1000000,0
4.17581188356988,0,20.53,10000,0
4.4,30,47,5000,0
4.8,3136,2.7,100000,0
4.4,467,7.3,100000,0
4.3,1216,59,500000,0
4,34417,48,1000000,0
4.2,5599,1.3,100000,2.9
4.4,5482,12,1000000,0
3.5,191,5,50000,0
4.3,1961,6.6,100000,0
5,3,30,500,0
4.9,19,3.3,500,0
4.5,28,5.6,1000,0
4.17581188356988,1,2.6,500,0
4.9,42,38,1000,0
4.1,182363,62,10000000,0
4.17581188356988,0,4,1000,0
4.3,192374,56,10000000,0
4.3,4871,30,1000000,0
4.1,4234,1.9,1000000,0
4.17581188356988,2,4.5,1000,0
4.9,11,4.3,5000,0
4.6,49210,99,1000000,0
3.7,6667,2.7,1000000,0
4,848,25,100000,0
3.1,1563,36,100000,0
4.2,840,60,100000,0
4.1,8011,13,500000,0
3.4,2436,20.53,100000,0
3.9,5933,60,1000000,0
4.3,323,3.6,10000,0
4.3,4642,3.5,100000,0
4.4,23302,12,5000000,0
4.17581188356988,0,20.53,100000,0
4.4,221,33,10000,0
4.5,1914,24,100000,0
4.8,526595,49,10000000,0
4.4,279917,20.53,10000000,0
4.6,161423,73,5000000,0
4.6,834,22,100000,0
4.7,56197,15,1000000,0
4.5,80904,16,5000000,0
4.2,207440,6.4,10000000,0
4.2,93608,20.53,10000000,0
4.7,244797,52,5000000,0
4.1,3175,2.3,500000,0
4.6,1123190,20.53,10000000,0
4.4,1218,15,500000,0
4.5,49381,6.8,1000000,0
3.8,3543,20.53,1000000,0
4.6,190274,46,5000000,0
3.7,2850,39,500000,0
4.3,6143,37,100000,0
4.4,2941,28,100000,0
4.5,197979,20.53,1000000,0
4.1,2208,4.4,500000,0
4.3,71468,51,1000000,0
4.5,910051,76,10000000,0
4.3,1489,67,100000,0
4.1,8608,46,500000,0
4.6,14989,78,500000,0
4.4,211308,20.53,10000000,0
4.4,382100,20.53,10000000,0
4.17581188356988,1317,60,100000,0
4.6,200,3,1000,2.49
4.6,291941,90,10000000,0
4.3,187200,28,10000000,0
4.3,246538,60,5000000,0
4.5,36255,25,1000000,0
4,26202,41,1000000,0
4.6,750321,20.53,10000000,0
4.3,711719,20.53,10000000,0
4.3,47069,20.53,5000000,0
4.9,922752,20.53,10000000,0
4.5,57076,35,100000,4.49
4.1,200214,18,10000000,0
4.5,7881,53,500000,0
4.2,44233,31,10000000,0
4.4,291901,4.3,10000000,0
4.4,121304,20.53,10000000,0
4,5118,11,1000000,0
4.3,207294,21,10000000,0
4.4,135739,20.53,5000000,0
4.4,162831,43,5000000,0
4.7,61600,3.4,1000000,0
4.2,75566,20.53,5000000,0
4.4,384368,20.53,10000000,0
